url,label
http://stock.jrj.com.cn/hotstock/ggjj.shtml,1
http://stock.jrj.com.cn/invest/2021/03/15211132139271.shtml,0
http://stock.jrj.com.cn/2021/03/15153932136552.shtml,0
http://stock.jrj.com.cn/2021/03/12174632118732.shtml,0
http://stock.jrj.com.cn/stockprompt/stock_gegugonggao_list.shtml,1
"http://stock.jrj.com.cn/share,002547.shtml",0
"http://stock.jrj.com.cn/share,002405,zjlx.shtml",0
http://summary.jrj.com.cn/lately/lately_cn.shtml,0
http://summary.jrj.com.cn/hybk/400115939.shtml,0
"http://stock.jrj.com.cn/share,603628.shtml",0
http://summary.jrj.com.cn/hybk/400115936.shtml,1
"http://stock.jrj.com.cn/share,603069.shtml",0
http://summary.jrj.com.cn/hybk/400115946.shtml,1
"http://stock.jrj.com.cn/share,603612.shtml",1
http://itougu.jrj.com.cn/live/index.html?tgqdcode=7X237567&channel=VC835Z48D,1
http://itougu.jrj.com.cn/live/194?channel=VC835Z48D&tgqdcode=7X237567,1
http://itougu.jrj.com.cn/live/3289?channel=VC835Z48D&tgqdcode=7X237567,1
http://itougu.jrj.com.cn/live/272?channel=VC835Z48D&tgqdcode=7X237567,1
http://stock.jrj.com.cn/invest/scgc.shtml,1
http://gzqh.jrj.com.cn/list/gzqhdt.shtml,1
http://futures.jrj.com.cn/gzqh/2021/03/15072432133399.shtml,0
http://futures.jrj.com.cn/gzqh/2021/03/12073932113086.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/10184532105145.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/09072232095331.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15145332136390.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15144232136070.shtml,0
http://stock.jrj.com.cn/hotstock/2019/02/20075927064980.shtml,0
http://stock.jrj.com.cn/hotstock/2019/02/20075927064977.shtml,0
http://stock.jrj.com.cn/hotstock/2019/02/20075927064974.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15084532133944.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15080432133858.shtml,0
"http://istock.jrj.com.cn/article,yanbao,31341175.html",0
"http://istock.jrj.com.cn/article,yanbao,31341172.html",0
http://stock.jrj.com.cn/2021/03/16030332140963.shtml,0
http://stock.jrj.com.cn/2021/03/15210732139252.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15180832137800.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15180832137797.shtml,0
http://stock.jrj.com.cn/list/stockrzrq.shtml,1
http://stock.jrj.com.cn/2020/12/25094131567312.shtml,0
http://stock.jrj.com.cn/2020/12/14093831484684.shtml,0
http://stock.jrj.com.cn/hotstock/2021/02/25180032026750.shtml,0
http://stock.jrj.com.cn/hotstock/2021/02/13080231908009.shtml,0
"http://stock.jrj.com.cn/share,600029,zjlx.shtml",0
http://istock.jrj.com.cn/yanbao_600029.html,0
"http://istock.jrj.com.cn/list,000612.html",1
"http://stock.jrj.com.cn/h//stock.jrj.com.cnshare,600707,zjlx.shtml",0
"http://stock.jrj.com.cn/share,600166,zjlx.shtml",0
http://istock.jrj.com.cn/yanbao_600166.html,0
"http://istock.jrj.com.cn/list,600744.html",1
http://summary.jrj.com.cn/zjlx/hyzjlr.shtml,1
"http://stock.jrj.com.cn/share,003039.shtml",0
"http://stock.jrj.com.cn/share,002366.shtml",0
http://istock.jrj.com.cn/yanbao_fdcy.html,1
http://istock.jrj.com.cn/yanbao_jchg.html,1
"http://stock.jrj.com.cn/share,600048.shtml",0
"http://stock.jrj.com.cn/share,600887.shtml",0
"http://stock.jrj.com.cn/share,600433.shtml",0
"http://stock.jrj.com.cn/share,600191,lhb.shtml",0
"http://stock.jrj.com.cn/share,600519,dzjy.shtml",0
http://focus.jrj.com.cn/stock.shtml,1
http://stock.jrj.com.cn/cxg26/,1
http://stock.jrj.com.cn/2021/03/10113132102690.shtml,0
http://stock.jrj.com.cn/2021/02/19182131993757.shtml,0
http://stock.jrj.com.cn/xwk/index.shtml,1
http://stock.jrj.com.cn/ipo/2021/03/15133232135830.shtml,0
http://stock.jrj.com.cn/ipo/2021/03/15082632133898.shtml,0
http://stock.jrj.com.cn/ipo/2021/03/15214332139430.shtml,0
http://stock.jrj.com.cn/ipo/2021/03/14155232128135.shtml,0
http://stock.jrj.com.cn/list/stocksbsc.shtml,1
http://stock.jrj.com.cn/2021/03/15230732139816.shtml,0
http://stock.jrj.com.cn/2021/03/15230532139812.shtml,0
"http://stock.jrj.com.cn/share,300961.shtml",0
http://summary.jrj.com.cn/zjlx/gglr.shtml?market=cn&type=cy&day=today,1
"http://stock.jrj.com.cn/share,300198.shtml",0
http://summary.jrj.com.cn/scfl/ab.shtml,1
"http://stock.jrj.com.cn/share,600054.shtml",0
"http://stock.jrj.com.cn/share,300603.shtml",0
"http://stock.jrj.com.cn/share,900942.shtml",0
http://hk.jrj.com.cn/,1
http://hk.jrj.com.cn/2021/03/16000232140487.shtml,0
http://hk.jrj.com.cn/2021/03/12102032140468.shtml,0
http://usstock.jrj.com.cn/2021/03/15235932140471.shtml,0
http://usstock.jrj.com.cn/2021/03/15232332139874.shtml,0
http://stock.jrj.com.cn/2021/03/15090232134003.shtml,0
http://stock.jrj.com.cn/2021/03/12080432113184.shtml,0
http://www.jrj.com.cn/about.shtml,1
http://www.jrj.com.cn/law.shtml,1
http://www.jrj.com.cn/contact.shtml,1
http://www.jrj.com.cn/,1
http://itougu.jrj.com.cn/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/passportRegister/register.jsp?ReturnURL=http://stock.jrj.com.cn/2021/03/15230932139818.shtml,1
"http://stock.jrj.com.cn/share,300073.shtml",0
"http://stock.jrj.com.cn/share,603601.shtml",0
http://stock.jrj.com.cn/company/,1
http://stock.jrj.com.cn/concept/conceptdetail/conceptDetail_cz.shtml,1
http://stock.jrj.com.cn/2021/03/15230932139815.shtml,0
http://stock.jrj.com.cn/2021/03/15073432133402.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133396.shtml,0
http://stock.jrj.com.cn/2021/03/15185832138052.shtml,0
http://stock.jrj.com.cn/2021/03/15122232135361.shtml,0
http://stock.jrj.com.cn/2021/03/15080532133847.shtml,0
http://stock.jrj.com.cn/2021/03/15074732133796.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15211132139271.shtml,0
http://stock.jrj.com.cn/2021/03/15072832133387.shtml,0
http://summary.jrj.com.cn/lately/lately_cn.shtml,1
http://summary.jrj.com.cn/zjlx/gglr.shtml,1
"http://stock.jrj.com.cn/share,000612.shtml",0
http://money.jrj.com.cn/,1
http://finance.jrj.com.cn/2021/03/15230832139813.shtml,0
http://finance.jrj.com.cn/2021/03/15233132139872.shtml,0
http://summary.jrj.com.cn/ksxg/qydp.shtml,1
http://summary.jrj.com.cn/ddtj/ddjmb.shtml,1
http://data.jrj.com.cn/gntcpc/,1
http://stock.jrj.com.cn/yanbao/,1
"http://stock.jrj.com.cn/share,600104.shtml",0
http://www.jrj.com.cn/about.shtml,1
http://www.jrj.com.cn/law.shtml,1
http://www.jrj.com.cn/contact.shtml,1
http://www.jrj.com.cn/,1
http://itougu.jrj.com.cn/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/passportRegister/register.jsp?ReturnURL=http://stock.jrj.com.cn/2021/03/15073332133400.shtml,1
"http://stock.jrj.com.cn/share,300073.shtml",0
"http://stock.jrj.com.cn/share,603601.shtml",0
http://stock.jrj.com.cn/concept/conceptdetail/conceptDetail_fd.shtml,1
"http://stock.jrj.com.cn/share,300316.shtml",0
"http://stock.jrj.com.cn/share,300763,zhengu.shtml",0
http://so.jrj.com.cn/cse/search?q=%E9%A3%8E%E7%94%B5&s=5981575158355482147&stp=1&nsid=1,1
http://stock.jrj.com.cn/2021/03/11110232108737.shtml,0
http://stock.jrj.com.cn/2021/03/15073432133402.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133394.shtml,0
http://stock.jrj.com.cn/2021/03/15083432133916.shtml,0
http://stock.jrj.com.cn/2021/03/15135032135887.shtml,0
http://stock.jrj.com.cn/2021/03/15114932135266.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15074132133774.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15164132137115.shtml,0
http://stock.jrj.com.cn/invest/2021/03/16004832140492.shtml,0
http://summary.jrj.com.cn/,1
http://t.jrj.com.cn/brokers.html?tgqdcode=CYR66UB8,1
"http://stock.jrj.com.cn/share,600707.shtml",0
http://money.jrj.com.cn/,1
http://finance.jrj.com.cn/2021/03/15230832139813.shtml,0
http://finance.jrj.com.cn/2021/03/15233132139872.shtml,0
http://summary.jrj.com.cn/ksxg/qydp.shtml,1
http://summary.jrj.com.cn/ddtj/ddjmb.shtml,1
http://data.jrj.com.cn/gntcpc/,1
http://stock.jrj.com.cn/yanbao/,1
"http://stock.jrj.com.cn/share,600104.shtml",0
http://www.jrj.com.cn/about.shtml,1
http://www.jrj.com.cn/law.shtml,1
http://www.jrj.com.cn/contact.shtml,1
http://www.jrj.com.cn/,1
http://itougu.jrj.com.cn/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/passportRegister/register.jsp?ReturnURL=http://stock.jrj.com.cn/2021/03/15153932136552.shtml,1
"http://stock.jrj.com.cn/share,300073.shtml",0
"http://stock.jrj.com.cn/share,603601.shtml",0
http://summary.jrj.com.cn/scfl/cybg.shtml,1
"http://stock.jrj.com.cn/share,000613,zhengu.shtml",1
"http://stock.jrj.com.cn/share,600827.shtml",1
"http://stock.jrj.com.cn/share,300178,zhengu.shtml",1
"http://stock.jrj.com.cn/share,600722,zhengu.shtml",1
"http://stock.jrj.com.cn/share,002366.shtml",1
"http://stock.jrj.com.cn/share,000612,zhengu.shtml",1
"http://stock.jrj.com.cn/share,601162.shtml",1
http://so.jrj.com.cn/cse/search?q=%E7%A2%B3%E4%BA%A4%E6%98%93&s=5981575158355482147&stp=1&nsid=1,1
http://stock.jrj.com.cn/2021/03/12095532113951.shtml,0
http://stock.jrj.com.cn/2021/03/15073432133402.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133396.shtml,0
http://stock.jrj.com.cn/2021/03/15185832138052.shtml,0
http://stock.jrj.com.cn/2021/03/15122232135361.shtml,0
http://stock.jrj.com.cn/2021/03/15080532133847.shtml,0
http://stock.jrj.com.cn/2021/03/15074732133796.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15211132139271.shtml,0
http://stock.jrj.com.cn/2021/03/15072832133387.shtml,0
http://summary.jrj.com.cn/,1
http://t.jrj.com.cn/brokers.html?tgqdcode=CYR66UB8,1
"http://stock.jrj.com.cn/share,600166.shtml",0
http://biz.jrj.com.cn/2021/03/15170232137297.shtml,0
http://fund.jrj.com.cn/2021/03/15180932137806.shtml,0
http://summary.jrj.com.cn/sjtj/dqtj.shtml,1
http://summary.jrj.com.cn/ksxg/cjlzz.shtml,1
http://summary.jrj.com.cn/dzjy/gpdzjy.shtml,1
http://data.jrj.com.cn/xgpc/,1
http://stock.jrj.com.cn/yanbao/dqjg.shtml,1
"http://stock.jrj.com.cn/share,600887.shtml",0
http://www.jrj.com.cn/product.shtml,1
http://www.jrj.com.cn/suggest.shtml,1
http://www.jrj.com.cn/jrjv.shtml,1
http://app.jrj.com.cn/,1
http://itougu.jrj.com.cn/ques/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/ssopassportlogin?ReturnURL=https://passport.jrj.com.cn/common/cookieCheck?backUrl=http%3A%2F%2Fstock.jrj.com.cn%2F2021%2F03%2F13123632125533.shtml&fromId=JRJ,1
"http://stock.jrj.com.cn/share,000651.shtml",0
http://stock.jrj.com.cn/list/stockgszx.shtml,1
http://summary.jrj.com.cn/hybk/400115926.shtml,1
"http://stock.jrj.com.cn/share,601200.shtml",0
"http://stock.jrj.com.cn/share,600570.shtml",0
"http://stock.jrj.com.cn/share,000881.shtml",0
"http://stock.jrj.com.cn/share,000027,zhengu.shtml",0
http://stock.jrj.com.cn/report/yjyg.shtml,1
http://stock.jrj.com.cn/2021/03/13072932125319.shtml,0
http://stock.jrj.com.cn/2021/03/12174632118732.shtml,0
http://stock.jrj.com.cn/2021/03/15073232133397.shtml,0
http://i.jrj.com.cn/register.faces?ReturnURL=http://stock.jrj.com.cn/2021/03/13123632125533.shtml,1
http://stock.jrj.com.cn/2021/03/15150232136443.shtml,0
http://stock.jrj.com.cn/ipo/2021/03/15075032133804.shtml,0
http://stock.jrj.com.cn/2021/03/15081632133883.shtml,0
http://stock.jrj.com.cn/invest/2021/03/16004932140495.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15080732133861.shtml,0
http://stock.jrj.com.cn/2021/03/15153932136552.shtml,0
https://appcms.jrj.com.cn/download.jspa?channel=transfer1&tgqdcode=4NWUAXKT,1
"http://stock.jrj.com.cn/share,600029.shtml",0
"http://stock.jrj.com.cn/share,600166.shtml",0
http://biz.jrj.com.cn/2021/03/15170232137297.shtml,0
http://fund.jrj.com.cn/2021/03/15180932137806.shtml,0
http://summary.jrj.com.cn/sjtj/dqtj.shtml,1
http://summary.jrj.com.cn/ksxg/cjlzz.shtml,1
http://summary.jrj.com.cn/dzjy/gpdzjy.shtml,1
http://data.jrj.com.cn/xgpc/,1
http://stock.jrj.com.cn/yanbao/dqjg.shtml,1
"http://stock.jrj.com.cn/share,600887.shtml",0
http://www.jrj.com.cn/product.shtml,1
http://www.jrj.com.cn/suggest.shtml,1
http://www.jrj.com.cn/jrjv.shtml,1
http://app.jrj.com.cn/,0
http://itougu.jrj.com.cn/ques/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/ssopassportlogin?ReturnURL=https://passport.jrj.com.cn/common/cookieCheck?backUrl=http%3A%2F%2Fstock.jrj.com.cn%2F2021%2F03%2F15135032135887.shtml&fromId=JRJ,1
"http://stock.jrj.com.cn/share,000651.shtml",0
http://stock.jrj.com.cn/list/stockgszx.shtml,1
http://finance.jrj.com.cn/list/guoneicj.shtml,1
http://insurance.jrj.com.cn/list/jgdt.shtml,1
http://so.jrj.com.cn/cse/search?q=%E7%BB%8F%E6%B5%8E%E5%BA%95&s=5981575158355482147&stp=1&nsid=1,1
http://stock.jrj.com.cn/2021/03/15133032135848.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15113032134855.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133396.shtml,0
http://stock.jrj.com.cn/2021/03/15185832138052.shtml,0
http://stock.jrj.com.cn/2021/03/15122232135361.shtml,0
http://stock.jrj.com.cn/2021/03/15080532133847.shtml,0
http://stock.jrj.com.cn/2021/03/15081632133883.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15164132137115.shtml,0
http://stock.jrj.com.cn/2021/03/15072832133387.shtml,0
http://summary.jrj.com.cn/,1
http://t.jrj.com.cn/brokers.html?tgqdcode=CYR66UB8,1
"http://stock.jrj.com.cn/share,600707.shtml",0
http://biz.jrj.com.cn/2021/03/15170232137297.shtml,0
http://fund.jrj.com.cn/2021/03/15180932137806.shtml,0
http://summary.jrj.com.cn/sjtj/dqtj.shtml,1
http://summary.jrj.com.cn/ksxg/cjlzz.shtml,1
http://summary.jrj.com.cn/dzjy/gpdzjy.shtml,1
http://data.jrj.com.cn/xgpc/,1
http://stock.jrj.com.cn/yanbao/dqjg.shtml,1
"http://stock.jrj.com.cn/share,600887.shtml",0
http://www.jrj.com.cn/product.shtml,1
http://www.jrj.com.cn/suggest.shtml,1
http://www.jrj.com.cn/jrjv.shtml,1
http://app.jrj.com.cn/,1
http://itougu.jrj.com.cn/ques/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/ssopassportlogin?ReturnURL=https://passport.jrj.com.cn/common/cookieCheck?backUrl=http%3A%2F%2Fstock.jrj.com.cn%2Fhotstock%2F2021%2F02%2F09192231878764.shtml&fromId=JRJ,1
"http://stock.jrj.com.cn/share,000651.shtml",0
http://stock.jrj.com.cn/hotstock/lhbdzjy.shtml,1
"http://stock.jrj.com.cn/share,000626,zhengu.shtml",0
"http://stock.jrj.com.cn/share,300941.shtml",0
"http://stock.jrj.com.cn/share,002532,zhengu.shtml",0
http://summary.jrj.com.cn/scfl/ipo.shtml,1
http://summary.jrj.com.cn/sjtj/hstj.shtml,1
"http://stock.jrj.com.cn/share,000423,zhengu.shtml",0
"http://stock.jrj.com.cn/share,000963.shtml",0
"http://stock.jrj.com.cn/share,002230.shtml",0
"http://stock.jrj.com.cn/share,688363,zhengu.shtml",0
http://stock.jrj.com.cn/concept/conceptdetail/conceptDetail_zzt.shtml,1
http://stock.jrj.com.cn/2021/02/09175431878301.shtml,0
http://stock.jrj.com.cn/2021/02/09155331877483.shtml,0
http://stock.jrj.com.cn/2021/03/15073232133397.shtml,0
http://i.jrj.com.cn/register.faces?ReturnURL=http://stock.jrj.com.cn/hotstock/2021/02/09192231878764.shtml,1
http://stock.jrj.com.cn/2021/03/15150232136443.shtml,0
http://stock.jrj.com.cn/ipo/2021/03/15075032133804.shtml,0
http://stock.jrj.com.cn/2021/03/15081632133883.shtml,0
http://stock.jrj.com.cn/invest/2021/03/16004932140495.shtml,0
http://stock.jrj.com.cn/hotstock/2021/03/15080732133861.shtml,0
http://stock.jrj.com.cn/2021/03/15153932136552.shtml,0
https://appcms.jrj.com.cn/download.jspa?channel=transfer1&tgqdcode=4NWUAXKT,1
"http://stock.jrj.com.cn/share,600029.shtml",0
"http://stock.jrj.com.cn/share,600166.shtml",0
http://biz.jrj.com.cn/2021/03/15170232137297.shtml,0
http://fund.jrj.com.cn/2021/03/15180932137806.shtml,0
http://summary.jrj.com.cn/sjtj/dqtj.shtml,1
http://summary.jrj.com.cn/ksxg/cjlzz.shtml,1
http://summary.jrj.com.cn/dzjy/gpdzjy.shtml,1
http://data.jrj.com.cn/xgpc/,1
http://stock.jrj.com.cn/yanbao/dqjg.shtml,1
"http://stock.jrj.com.cn/share,600887.shtml",0
http://www.jrj.com.cn/product.shtml,1
http://www.jrj.com.cn/suggest.shtml,1
http://www.jrj.com.cn/jrjv.shtml,1
http://app.jrj.com.cn/,1
http://itougu.jrj.com.cn/ques/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/ssopassportlogin?ReturnURL=https://passport.jrj.com.cn/common/cookieCheck?backUrl=http%3A%2F%2Fstock.jrj.com.cn%2F2021%2F02%2F09162231877682.shtml&fromId=JRJ,1
"http://stock.jrj.com.cn/share,000651.shtml",0
http://stock.jrj.com.cn/skzj/,1
http://stock.jrj.com.cn/2021/02/09162131877692.shtml,0
http://stock.jrj.com.cn/2021/02/09162031877669.shtml,0
http://stock.jrj.com.cn/2021/03/15073332133400.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133394.shtml,0
http://stock.jrj.com.cn/2021/03/15083432133916.shtml,0
http://stock.jrj.com.cn/2021/03/15135032135887.shtml,0
http://stock.jrj.com.cn/2021/03/15114932135266.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15074132133774.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15164132137115.shtml,0
http://stock.jrj.com.cn/invest/2021/03/16004832140492.shtml,0
http://summary.jrj.com.cn/,1
http://t.jrj.com.cn/brokers.html?tgqdcode=CYR66UB8,1
"http://stock.jrj.com.cn/share,600707.shtml",0
http://money.jrj.com.cn/,1
http://finance.jrj.com.cn/2021/03/15230832139813.shtml,0
http://finance.jrj.com.cn/2021/03/15233132139872.shtml,0
http://summary.jrj.com.cn/ksxg/qydp.shtml,1
http://summary.jrj.com.cn/ddtj/ddjmb.shtml,1
http://data.jrj.com.cn/gntcpc/,1
http://stock.jrj.com.cn/yanbao/,1
"http://stock.jrj.com.cn/share,600104.shtml",0
http://www.jrj.com.cn/about.shtml,1
http://www.jrj.com.cn/law.shtml,1
http://www.jrj.com.cn/contact.shtml,1
http://www.jrj.com.cn/,1
http://itougu.jrj.com.cn/?channel=VC835Z48D&tgqdcode=38DF753J,1
https://sso.jrj.com.cn/sso/passportRegister/register.jsp?ReturnURL=http://stock.jrj.com.cn/2021/02/09162131877692.shtml,1
"http://stock.jrj.com.cn/share,300073.shtml",0
"http://stock.jrj.com.cn/share,603601.shtml",0
"http://stock.jrj.com.cn/share,300033.shtml",0
"http://stock.jrj.com.cn/share,605009,zhengu.shtml",0
http://stock.jrj.com.cn/2021/02/09162031877667.shtml,0
http://stock.jrj.com.cn/2021/03/15073432133402.shtml,0
http://stock.jrj.com.cn/2021/03/15073132133396.shtml,0
http://stock.jrj.com.cn/2021/03/15185832138052.shtml,0
http://stock.jrj.com.cn/2021/03/15122232135361.shtml,0
http://stock.jrj.com.cn/2021/03/15080532133847.shtml,0
http://stock.jrj.com.cn/2021/03/15074732133796.shtml,0
http://stock.jrj.com.cn/invest/2021/03/15211132139271.shtml,0
http://stock.jrj.com.cn/2021/03/15072832133387.shtml,0
http://summary.jrj.com.cn/lately/lately_cn.shtml,1
http://summary.jrj.com.cn/zjlx/gglr.shtml,1
"http://stock.jrj.com.cn/share,000612.shtml",0
